322,43936.7896
323,299778.9608
324,19806.4064
325,27819.748
326,61531.272
327,226035.0664
328,265418.4896
329,120207.8152
330,279609.3696
331,95663.6736
332,21275.3552
333,44631.6464
334,237405.7664
335,76703.6952
336,294132.2736
337,153400.9752
338,80252.2336
339,74139.1904
340,25397.2664
341,94515.5464
342,23668.8408
343,86154.156
344,128257.5536
345,15166.7648
346,71374.4592
347,94501.6336
348,99497.9392
349,146539.7824
350,196350.3872
351,203107.3176
352,229614.3168
353,355747.04
354,43077.2232
355,83497.612
356,72171.5456
357,254170.048
358,54331.684
359,27869.292
360,14323.1176
361,102444.1088
362,16018.6928
363,354301.7632
364,68449.4096
365,32100.772
366,18920.3872
367,31739.488
368,433256.56
369,14558.324
370,96603.5136
371,299585.0088
372,160654.9208
373,94133.8816
374,19207.4872
375,66666.5472
376,9514.34
377,36946.0344
378,48265.1224
379,57970.6248
380,133766.292
381,10745.6096
382,80349.2448
383,166561.7008
384,147698.3728
385,147745.4704
386,269862.1024
387,180928.0176
388,15980.8968
389,315036.1456
390,11585.112
391,50534.3168
392,132285.6744
393,54512.3216
394,54237.3568
395,96498.9872
396,57443.3728
397,127493.388
398,50575.6504
399,120418.8304
400,86722.988
401,9828.0248
402,232253.8416
403,215955.7048
404,15724.4736
405,110467.852
406,199094.5792
407,695856.2512
408,65760.1736
409,32866.4248
410,32956.4048
411,53224.3712
412,76540.3496
413,232143.7976
414,25654.9656
415,16311.7592
416,253237.688
417,79002.6336
418,265098.5304
419,519802.0872
420,337059.2456
421,17474.2128
422,239048.788
423,41489.228
424,37362.6616
425,40981.8904
426,17257.8824
427,185421.9664
428,400591.0392
429,264972.4704
430,52417.7104
431,227659.8016
432,72951.3664
433,77267.1416
434,496803.2784
435,12413.7376
436,15838.0728
437,78791.8472
438,16748.4416
439,34145.5136
440,11548.768
441,58468.5112
442,65139.6328
443,41445.1752
444,106616.4616
445,38666.76
446,86720.4448
447,10654.028
448,45284.3512
449,160767.9832
450,113815.8384
451,71167.9584
452,265625.3512
453,206914.796
454,97616.3056
455,104526.84
456,236669.3296
457,16384.4384
458,38386.9992
459,187756.8792
460,76674.708
461,137963.3552
462,480548.6928
463,213957.0488
464,101630.4872
465,191876.6872
466,122507.1672
467,155880.7888
468,11251.4952
469,18693.6112
470,98880.2408
471,455484.612
472,94653.2664
473,238000.9016
474,43017.7
475,42785.5472
476,28553.5272
477,16140.5816
478,404296.3584
479,33401.0864
480,134717.8712
481,81451.2072
482,70406.9784
483,159186.808
484,91911.1952
485,105807.636
486,289083.4056
487,196346.9552
488,126704.6
489,280840.3224
490,18239.3376
491,113710.3176
492,41250.3872
493,12227.6352
494,108172.416
495,95458.5984
496,48078.3248
497,63497.2184
498,34385.1552
499,264469.6736
500,12572.8856
501,31954.0056
502,21422.9752
503,345523.2968
504,46737.3016
505,42282.24
506,32654.0368
507,258097.4616
508,297173.9408
509,55069.08
510,159125.1728
511,68053.9816
512,26205.5112
513,29093.0992
514,36890.7968
515,266527.36
516,38360.3176
517,377289.1408
518,57099.8736
519,86786.744
520,172481.0296
521,194450.7224
522,166224.6608
523,422371.2152
524,16500.0088
525,55340.7712
526,41790.2936
527,104376.492
528,156648.2984
529,217612.0144
530,25448.8696
531,9556.5008
532,43429.452
533,29728.5032
534,65159.1776
535,277834.0928
536,56481.9112
537,49332.6152
538,46571.5096
539,95852.0992
540,129580.2728
541,111744.4768
542,61228.7632
543,122031.2632
544,391945.224
545,68385.5216
546,36307.1456
547,30835.4904
548,30234.2392
549,76991.3144
550,87524.184
551,152149.7296
552,30449.5312
553,18833.672
554,110355.0888
555,290007.212
556,362877.636
557,193409.9552
558,25153.6648
559,156907.08
560,547403.6568
561,110982.0184
562,113476.2112
563,62696.9464
564,30527.3056
565,214927.7416
566,43517.3992
567,172607.0544
568,27237.1528
569,62161.264
570,280036.7768
571,128085.364
572,181832.552
573,30865.0408
574,152862.5736
575,12290.1504
576,160629.8056
577,14747.1632
578,118609.26
579,607344.452
580,204789.3672
581,457074.4376
582,45961.6168
583,185714.8216
584,38950.6568
585,47220.2192
586,217837.0304
587,46716.2256
588,209817.7664
589,78553.5872
590,237405.2648
591,312996.4552
592,196920.5656
593,28346.0584
594,201894.1848
595,274147.9928
596,298051.0016
597,60319.776
598,163024.3648
599,15799.3352
600,164923.8536
601,82900.8224
602,60927.196
603,179052.9664
604,111276.3168
605,470331.6464
606,68197.272
607,38817.6448
608,34029.732
609,20357.1368
610,21887.3512
611,71946.8992
612,165342.9712
613,23487.64
614,394250.8416
615,234829.7688
616,36507.7504
617,22870.0384
618,57989.3512
619,364491.0016
620,40197.1944
621,21454.3384
622,84010.564
623,29067.808
624,533803.292
625,274473.9624
626,19055.432
627,45352.4544
628,387584.8416
629,84565.7208
630,285178.784
631,159215.1616
632,239620.2248
633,214637.7376
634,172776.5512
635,32527.7744
636,149942.98
637,231874.5088
638,238738.6144
639,33495.9416
640,45654.6376
641,165654.8696
642,36476.4928
643,86187.7984
644,43518.42
645,143893.024
646,92034.7384
647,391275.7376
648,31784.4472
649,185809.2368
650,93016.6512
651,118818.216
652,139607.3976
653,65451.0472
654,432416.3624
655,127172.3904
656,75227.3896
657,143611.2832
658,20207.6248
659,26378.5016
660,231866.5536
661,24311.364
662,70222.2488
663,169581.3592
664,509196.3888
665,293745.8392
666,108230.6368
667,63531.6792
668,349077.1152
669,112814.9
670,37966.9576
671,313127.6896
672,71984.1144
673,44028.952
674,14767.9488
675,69886.8104
676,29642.7384
677,65835.1848
678,179323.2056
679,45950.4232
680,229807.2216
681,388211.6392
682,189162.4416
683,63588.3776
684,50534.8272
685,110180.0832
686,368754.6984
687,90903.7712
688,204893.1632
689,70217.1624
690,104351.984
691,44037.092
692,453690.2656
693,127694.556
694,95262.2
695,150161.1232
696,40517.004
697,56000.3664
698,294499.0928
699,30421.2568
700,70622.7368
701,117199.632
702,159201.7856
703,331940.8312
704,127226.3872
705,113746.4328
706,19643.7384
707,505406.5368
708,56764.5056
709,97934.6368
710,296730.852
711,31684.4352
712,54214.9696
713,201997.576
714,91604.1984
715,156471.9904
716,101013.0352
717,171538.0392
718,79280.8456
719,456456.22
720,91081.2848
721,70189.7592
722,293493.86
723,157847.9672
724,143129.976
725,218276.6256
726,468511.2696
727,13480.7112
728,62013.3096
729,45764.7872
730,423930.1704
731,18375.984
732,8692.7984
733,39253.1744
734,515031.792
735,33788.8584
736,431798.1184
737,208752.9752
738,133360.9992
739,168207.0456
740,18958.6232
741,316425.252
742,129896.228
743,82696.8824
744,59297.832
745,39672.556
746,29450.872
747,109663.532
748,258429.4768
749,92744.8632
750,31708.424
751,252946.5224
752,169306.6144
753,63822.4224
754,45597.0768
755,267434.3056
756,55515.504
757,67814.8856
758,52349.5632
759,55682.8184
760,71996.4696
761,32497.0448
762,125236.672
763,43073.008
764,66914.3992
765,125990.436
766,61780.2856
767,8851.612
768,43075.736
769,15400.2992
770,21015.5792
771,409526.084
772,260373.652
773,43995.6616
774,425607.8288
775,55303.8464
776,38822.9512
777,102282.6112
778,49271.068
779,448852.1928
780,18325.1024
781,136222.284
782,570142.9184
783,125004.9504
784,18114.6152
785,88760.628
786,172847.8576
787,286117.8936
788,412178.58
789,321886.3032
790,66106.8056
791,104380.1264
792,68291.8192
793,153261.9704
794,16484.0192
795,192360.5464
796,29184.3904
797,105878.1416
798,172192.1696
799,80899.5352
800,41612.6128
801,195731.0432
802,132661.3464
803,185486.8312
804,58232.9616
805,18795.3744
806,132009.5128
807,434174.0128
808,537947.8016
809,139750.7496
810,16973.9064
811,43947.4024
812,42948.2856
813,89551.1232
814,81915.0816
815,22326.3656
816,104462.9872
817,142361.164
818,22799.4624
819,221386.616
820,527036.224
821,107840.0488
822,35709.2384
823,313130.2416
824,74954.528
825,27255.9672
826,160251.8632
827,65021.8272
828,64743.5624
829,184399.4592
830,43882.2032
831,116162.2088
832,174033.6928
833,105560.5144
834,526144.8016
835,107734.2024
836,35933.5416
837,130862.2744
838,509160.5552
839,290178.1344
840,136435.068
841,36182.124
842,186275.2144
843,85194.7888
844,23051.5296
845,26549.38
846,113652.4312
847,36396.9056
848,71380.6368
849,189647.3568
850,98927.3648
851,209291.0336
852,150813.3176
853,223848.1784
854,51088.3208
855,151116.5568
856,22289.5816
857,44091.608
858,101605.7768
859,70340.0016
860,41563.6496
861,138747.5232
862,98051.3776
863,119064.4136
864,54501.6736
865,370251.8336
866,125281.6312
867,13273.5592
868,42940.1456
869,26837.8616
870,19171.1432
871,203998.4232
872,140672.5584
873,121678.2952
874,110110.2464
875,32755.6944
876,25742.8072
877,327149.944
878,64004.8552
879,14251.0192
880,188278.6752
881,169419.9672
882,260696.8584
883,112956.228
884,74650.8928
885,664967.1776
886,149983.4072
887,342749.7392
888,53601.5832
889,353286.9384
890,35073.544
891,62334.58
892,462303.7936
893,248795.228
894,69472.8056
895,13205.236
896,15516.4504
897,176083.1776
898,51171.032
899,251474.4848
900,24661.9912
901,483697.148
902,424924.544
903,62569.3464
904,102813.7792
905,79519.264
906,176180.3472
907,48707.912
908,410684.56
909,57742.3968
910,72030.0504
911,8774.7088
912,569212.4504
913,281835.708
914,67082.1536
915,168116.7928
916,33434.3768
917,194157.0928
918,10356.852
919,77133.3024
920,73736.9952
921,16830.7568
922,10809.5768
923,35845.5944
924,118457.0904
925,60359.024
926,37304.872
927,111124.816
928,229866.9032
929,68523.3736
930,47385.6416
931,45091.376
932,116777.1176
933,11577.1128
934,27271.8336
935,38148.8096
936,45619.42
937,56821.1952
938,289852.6928
939,68300.4344
940,438569.12
941,37156.0904
942,411058.4368
943,56494.416
944,61031.3528
945,426257.0312
946,164061.7352
947,22238.568
948,59822.3208
949,477359.9336
950,12009.4392
951,91533.3584
952,62763.052
953,102827.5952
954,111201.0152
955,14429.3864
956,610434.5984
957,207574.7696
958,44058.8192
959,168820.652
960,69989.1544
961,85026.5416
962,127035.9112
963,81897.4904
964,75613.2256
965,23494.108
966,30686.8584
967,258841.748
968,27983.1464
969,78444.2736
970,66644.5824
971,35298.296
972,12053.2016
973,106471.244
974,14470.6672
975,95056.2096
976,39245.976
977,191820.2616
978,362740.048
979,31720.6648
980,271229.8248
981,130289.808
982,77608.7576
983,47803.58
984,18770.8752
985,95947.3152
986,73043.784
987,222358.9984
988,341436.2776
989,144648.768
990,27100.2512
991,258385.5472
992,208423.864
993,66208.56
994,84722.0968
995,285137.0544
996,130500.3568
997,122943.8144
998,107520.9432
999,47153.2776
1000,193067.072
1001,109032.0616
1002,63641.072
1003,171404.64
1004,154629.6224
1005,30831.5568
1006,163909.0992
1007,123295.9288
1008,92789.1976
1009,165000.6688
1010,296761.2384
1011,313862.0144
1012,20067.256
1013,61684.0576
1014,139547.5752
1015,31074.1464
1016,26265.1136
1017,234607.252
1018,41133.1008
1019,171855.64
1020,83231.5352
1021,47908.2472
1022,21744.1664
1023,114228.0568
1024,598344.6216
1025,78379.2152
1026,32509.1096
1027,94414.892
1028,26608.1816
1029,25768.6792
1030,84978.564
1031,46217.6088
1032,223697.9888
1033,120175.8272
1034,378295.6672
1035,135780.6296
1036,221475.3112
1037,72110.6584
1038,217012.9808
1039,21693.1352
1040,180543.7128
1041,421830.5168
1042,339773.2624
1043,302199.964
1044,170432.1256
1045,62515.3408
1046,284330.244
1047,27296.72
1048,174759.376
1049,259216.8128
1050,425121.796
1051,8443.8552
1052,37318.1776
1053,144358.5352
1054,22727.5752
1055,196958.2472
1056,18907.9616
1057,403817.1544
1058,63774.8848
1059,114820.464
1060,242836.7128
1061,40564.2424
1062,49642.4896
1063,449875.6592
1064,265903.7304
1065,137021.368
1066,305612.34
1067,177495.1288
1068,42200.488
1069,23615.3016
1070,419346.6112
1071,38259.5048
1072,38343.0256
1073,84689.2816
1074,16079.6064
1075,221448.7
1076,86778.5336
1077,258294.74
1078,76828.5056
1079,85967.3584
1080,66217.7912
1081,139514.144
1082,115486.2456
1083,449489.4624
1084,68748.944
1085,285207.56
1086,106694.0512
1087,426428.112
1088,75015.7672
1089,183089.2184
1090,31868.76
1091,43535.1312
1092,96070.1544
1093,43035.872
1094,76794.0536
1095,35750.1672
1096,242021.8328
1097,106064.3584
1098,357004.8416
1099,90732.9632
1100,124572.536
1101,30409.5528
1102,33555.324
1103,37611.0944
1104,38571.9752
1105,48685.9648
1106,19436.736
1107,311710.9688
1108,217061.4952
1109,228786.9144
1110,62382.1088
1111,65507.2352
1112,180792.5856
1113,85847.1416
1114,83624.6136
1115,11981.244
1116,24030.8024
1117,61156.0136
1118,252949.136
1119,56411.1416
1120,22493.5744
1121,38636.664
1122,28922.4408
1123,77073.4096
1124,301247.6016
1125,30796.524
1126,14725.788
1127,63471.7952
1128,22459.0872
1129,53844.8592
1130,157677.6696
1131,56650.6864
1132,361381.7944
1133,93732.3728
1134,37269.9888
1135,38933.2152
1136,106651.3096
1137,99758.824
1138,115225.088
1139,281724.7048
1140,27207.9104
1141,31202.5384
1142,38496.3832
1143,8746.0736
1144,234395.1896
1145,469568.7832
1146,51421.3216
1147,284549.584
1148,431883.1528
1149,31857.4256
1150,77895.5056
1151,91580.5968
1152,79522.1768
1153,179909.3296
1154,85256.292
1155,354535.3944
1156,16198.8024
1157,56257.4584
1158,38012.6032
1159,62022.7608
1160,60176.3888
1161,87183.0784
1162,80393.8344
1163,23050.7288
1164,11753.4472
1165,169986.8632
1166,145536.3712
1167,31445.5416
1168,84092.844
1169,88147.8224
1170,13884.8336
1171,264873.0656
1172,18016.9264
1173,25894.8272
1174,332975.2712
1175,65543.3152
1176,60391.7336
1177,99847.2288
1178,101100.208
1179,17352.2976
1180,211179.6104
1181,67016.092
1182,105921.684
1183,98573.6576
1184,99291.6584
1185,19295.892
1186,159981.0696
1187,237679.6488
1188,222099.9528
1189,76345.8784
1190,229655.0256
1191,14177.0288
1192,228920.8856
1193,380866.5784
1194,99332.728
1195,151229.364
1196,324231.9608
1197,457191.8296
1198,37091.5336
1199,373795.1096
1200,339049.3304
1201,139634.8008
1202,19686.6736
1203,112574.308
1204,97788.0464
1205,47824.0048
1206,38976.608
1207,53531.1128
1208,83947.908
1209,129637.8336
1210,21270.9904
1211,55459.3952
1212,89239.0136
1213,75531.8168
1214,319343.2264
1215,346461.0336
1216,111695.7776
1217,75887.46
1218,161192.8912
1219,223026.3024
1220,51980.8432
1221,268784.9208
1222,20780.3728
1223,80184.6144
1224,23632.7872
1225,95370.4224
1226,58097.0984
1227,24249.5616
1228,13485.076
1229,116910.42
1230,148981.4656
1231,58624.7464
1232,278721.4144
1233,37528.1192
1234,98201.18
1235,194353.8608
1236,24224.8688
1237,42422.1952
1238,7836.796
1239,54108.0496
1240,86581.836
1241,81151.0216
1242,174632.5768
1243,33833.6328
1244,70096.3648
1245,25590.532
1246,145782.56
1247,166636.932
1248,50008.0856
1249,15144.448
1250,100968.9472
1251,63497.5176
1252,50617.732
1253,323210.0168
1254,29095.4312
1255,613977.4432
1256,49825.6528
1257,59697.5984
1258,302830.8624
1259,32683.3232
1260,77952.9256
1261,13905.6192
1262,185680.4048
1263,157327.6056
1264,81446.0504
1265,172107.9184
1266,199250.8496
1267,291542.9968
1268,375345.5728
1269,32744.8968
1270,17737.8168
1271,158163.3064
1272,96219.8864
1273,281332.172
1274,38705.2776
1275,35126.7488
1276,352684.1384
1277,283397.9544
1278,344130.5472
1279,30131.904
1280,563501.4088
1281,55126.6496
1282,264398.1472
1283,277067.2696
1284,161623.1848
1285,390148.6776
1286,32508.6696
1287,199465.4112
1288,190440.7296
1289,158585.9352
1290,50235.0816
1291,81834.2536
1292,13011.9
1293,196111.652
1294,236932.4408
1295,59316.004
1296,17893.3656
1297,271893.4504
1298,51760.5
1299,40880.5672
1300,374411.4352
1301,104218.0392
1302,84857.6256
1303,20867.5896
1304,183292.0408
1305,42838.092
1306,62798.296
1307,32477.9928
1308,188075.0872
1309,16409.5184
1310,134904.6688
1311,50156.3656
1312,285147.3152
1313,40027.108
1314,62139.5544
1315,66040.3304
1316,71737.9344
1317,54600.48
1318,56493.0696
1319,11253.968
1320,42355.0424
1321,33659.6216
1322,224401.276
1323,303235.7152
1324,97107.3576
1325,69705.4688
1326,200660.856
1327,165003.7136
1328,71152.312
1329,163154.4904
1330,62514.8304
1331,470925.3296
1332,41110.1064
1333,13085.8904
1334,47050.5728
1335,28673.1368
1336,19878.7248
1337,46258.6256
1338,89125.96
1339,95337.2376
1340,80233.7536
1341,283246.2072
1342,195151.6072
1343,104024.3336
1344,212687.3672
1345,76505.4224
1346,182219.664
1347,84032.5112
1348,133796.0888
1349,55926.8688
1350,272166.6112
1351,75403.9
1352,55965.1224
1353,85892.6288
1354,48637.2656
1355,91065.6032
1356,7944.3672
1357,75226.7912
1358,33479.0016
1359,304774.4392
1360,16309.2512
1361,44904.9392
1362,270665.7712
1363,17634.6104
1364,71212.6096
1365,182128.0824
1366,91054.9552
1367,21608.752
1368,14489.7104
1369,25073.092
1370,40120.872
1371,206297.0536
1372,32576.0248
1373,14959.34
1374,49082.4576
1375,172290.7472
1376,31362.4432
1377,106372.8336
1378,58068.0232
1379,12150.3008
1380,37591.8312
1381,507746.2016
1382,117276.896
1383,51045.9048
1384,25078.9088
1385,53540.5288
1386,96938.8728
1387,428527.4752
1388,11130.108
1389,312891.0664
1390,46814.8208
1391,85330.3616
1392,81977.764
1393,74117.6392
1394,59998.4352
1395,290455.0968
1396,102288.7096
1397,16789.2912
1398,207134.3032
1399,357874.1936
1400,44226.7936
1401,164900.1288
1402,178812.964
1403,205056.412
1404,24905.232
1405,64185.0792
1406,71068.9848
1407,91726.3072
1408,288000.3984
1409,132295.9352
1410,49764.308
1411,282089.7024
1412,25356.4168
1413,120031.0408
1414,226833.5784
1415,160331.6616
1416,113272.4912
1417,73090.8024
1418,177735.8528
1419,124234.9416
1420,37699.6136
1421,69919.212
1422,184485.5496
1423,13768.7616
1424,157450.9728
1425,79745.4768
1426,25236.288
1427,98763.104
1428,241848.9392
1429,112411.7104
1430,241383.472
1431,168668.4472
1432,65271.8264
1433,8352.124
1434,236113.1872
1435,132565.1888
1436,240310.1448
1437,169071.848
1438,25655.1504
1439,40688.5336
1440,357785.824
1441,36376.1904
1442,90073.72
1443,270062.496
1444,8160.24
1445,321952.4792
1446,75565.9784
1447,57207.4448
1448,171098.9984
1449,357745.5288
1450,41981.0776
1451,57566.5024
1452,259144.3184
1453,51514.1
1454,13953.1568
1455,267692.4448
1456,79116.6024
1457,17688.176
1458,248201.9584
1459,138787.308
1460,101659.1224
1461,126409.7736
1462,89216.0456
1463,81817.8328
1464,161657.1968
1465,20698.3128
1466,23660.1112
1467,201889.2832
1468,10539.9184
1469,372690.8592
1470,143615.78
1471,20108.1936
1472,85368.8792
1473,55413.3096
1474,25499.0208
1475,361194.064
1476,9967.3816
1477,70396.9816
1478,210612.0808
1479,80420.9824
1480,50877.9656
1481,148236.6688
1482,115121.952
1483,564189.5688
1484,37793.9672
1485,123045.4632
1486,178480.0864
1487,42025.9224
1488,37433.8096
1489,38649.0192
1490,44663.1944
1491,186136.2096
1492,133659.4424
1493,122087.4688
1494,107916.9344
1495,273839.6672
1496,25163.952
1497,190197.4624
1498,227623.9416
1499,151973.6416
1500,162350.2408
1501,349310.1392
1502,94633.0088
1503,47121.0784
1504,101655.8488
1505,235643.9712
1506,217130.54
1507,238786.4072
1508,41070.8584
1509,200296.2632
1510,96643.6328
1511,105774.9352
1512,43113.2768
1513,47526.8024
1514,380778.068
1515,486589.9808
1516,104125.7272
1517,108494.8392
1518,206098.5608
1519,367019.2064
1520,68898.6936
1521,86375.5552
1522,294460.6632
1523,168428.8232
1524,50777.232
1525,125550.084
1526,117221.5088
1527,270647.96
1528,115162.4584
1529,147456.3288
1530,99548.812
1531,138638.3592
1532,29108.508
1533,69249.0128
1534,47196.2304
1535,247310.4216
1536,18646.2936
1537,142027.468
1538,45385.208
1539,232684.1352
1540,531212.088
1541,34931.5208
1542,101829.552
1543,124791.9904
1544,28320.6176
1545,32187.6016
1546,26569.6552
1547,181542.3984
1548,251569.7008
1549,39579.012
1550,587109.0544
1551,52418.652
1552,66989.3664
1553,236526.1272
1554,322791.9816
1555,644395.0656
1556,275495.4048
1557,145799.1392
1558,78830.224
1559,73273.1648
1560,637864.5328
1561,287016.5584
1562,118302.5976
1563,69604.5768
1564,164252.9328
1565,32557.6592
1566,230064.1728
1567,101821.6144
1568,34032.5304
1569,111387.5928
1570,208462.9712
1571,365545.1448
1572,47632.0416
1573,85339.0824
1574,39523.0792
1575,133011.6832
1576,9801.4488
1577,9911.924
1578,187864.3096
1579,34395.9176
1580,529929.4792
1581,130596.6816
1582,116097.5904
1583,347048.9352
1584,150136.0432
1585,81212.7976
1586,228621.2368
1587,201217.8256
1588,238902.0216
1589,78043.7856
1590,180248.3584
1591,68372.0664
1592,20480.9176
1593,267619.924
1594,13254.692
1595,402001.82
1596,114126.3288
1597,67719.0096
1598,100190.7984
1599,14514.72
1600,54096.416
1601,47937.3136
1602,51600.736
1603,75269.8672
1604,103890.9608
1605,58235.0824
1606,119675.9784
1607,53784.0072
1608,134736.2544
1609,277051.4296
1610,38104.484
1611,13794.704
1612,178292.2504
1613,577487.636
1614,41476.8992
1615,34382.4712
1616,23266.892
1617,41762.0808
1618,19490.812
1619,51115.064
1620,56569.9992
1621,58841.596
1622,16326.5696
1623,292969.1512
1624,200211.2112
1625,191017.7896
1626,59862.1584
1627,59752.836
1628,63898.0144
1629,44240.3192
1630,238110.6552
1631,59543.5104
1632,107524.4368
1633,215770.6232
1634,142474.3936
1635,22905.2912
1636,330970.4992
1637,49925.4536
1638,495834.9792
1639,196939.6352
1640,36563.4808
1641,30232.2064
1642,613094.328
1643,9121.1208
1644,280432.0024
1645,160764.648
1646,42674.8168
1647,244425.5088
1648,72584.776
1649,212973.6664
1650,56052.4184
1651,103050.0064
1652,74930.724
1653,56637.0904
1654,133002.7072
1655,165937.3408
1656,85548.408
1657,131137.7408
1658,179800.0072
1659,331827.012
1660,72064.3352
1661,148177.4008
1662,304687.548
1663,114852.1528
1664,542454.5808
1665,53107.3312
1666,680753.3744
1667,11422.8048
1668,636172.8296
1669,68078.7976
1670,96797.58
1671,102636.8728
1672,161730.8264
1673,18238.6072
1674,62225.4072
1675,260778.7776
1676,99255.1736
1677,50705.2744
1678,26863.5928
1679,227533.856
1680,69374.5184
1681,22540.056
1682,324236.4664
1683,85293.2872
1684,40610.6184
1685,29248.0672
1686,215764.0584
1687,64020.1232
1688,117344.0488
1689,40176.2416
1690,564795.9152
1691,72791.6288
1692,198259.0104
1693,39380.6776
1694,307657.2312
1695,575824.5592
1696,218155.5376
1697,315562.3504
1698,136525.3736
1699,582361.6216
1700,76706.036
1701,36371.8344
1702,72706.48
1703,179844.7816
1704,60494.94
1705,28012.0808
